0, 0, Header, 1, 8, 480
1, 0, Start_track
1, 0, Title_t, "Klaviersonate B-Dur KV 333"
1, 0, Title_t, "1. Satz"
1, 0, Copyright_t, "Copyright © 1997 von Bernd Krüger. http://www.piano-midi.de"
1, 0, Text_t, "Mozart"
1, 0, Text_t, "Allegro"
1, 0, Text_t, "Fertiggestellt am 20.8.97\012"
1, 0, Text_t, "Update am 31.3.2000\012"
1, 0, Text_t, "Update am 9.12..2001\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 4.9.2013\012"
1, 0, Text_t, "Dauer: 10:30 Minuten\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -2, "major"
1, 0, Tempo, 466128
1, 0, Marker_t, "Allegro"
1, 1440, Marker_t, "Teil 1"
1, 1920, Tempo, 472181
1, 3120, Tempo, 466128
1, 3600, Tempo, 482625
1, 3840, Tempo, 472181
1, 5040, Tempo, 466128
1, 6000, Tempo, 480500
1, 6240, Tempo, 466128
1, 7440, Tempo, 491320
1, 7680, Tempo, 476304
1, 8880, Tempo, 462178
1, 9600, Tempo, 474233
1, 10320, Tempo, 466128
1, 10560, Tempo, 474233
1, 11280, Tempo, 466128
1, 11520, Tempo, 464145
1, 12000, Tempo, 464145
1, 12400, Tempo, 462178
1, 12800, Tempo, 460229
1, 12840, Tempo, 484770
1, 12960, Tempo, 458295
1, 13320, Tempo, 486934
1, 13440, Tempo, 464145
1, 16320, Tempo, 464145
1, 16640, Tempo, 462178
1, 16960, Tempo, 460229
1, 17280, Tempo, 470146
1, 18480, Tempo, 464145
1, 18720, Tempo, 464145
1, 18780, Tempo, 466128
1, 18840, Tempo, 468128
1, 18900, Tempo, 470146
1, 18960, Tempo, 507314
1, 19200, Tempo, 476304
1, 19440, Tempo, 476304
1, 19480, Tempo, 474233
1, 19520, Tempo, 476304
1, 19560, Tempo, 478393
1, 19600, Tempo, 480500
1, 19620, Tempo, 482625
1, 19660, Tempo, 484770
1, 19700, Tempo, 486934
1, 19720, Tempo, 489117
1, 19760, Tempo, 491320
1, 19800, Tempo, 493543
1, 19820, Tempo, 495786
1, 19860, Tempo, 498049
1, 19900, Tempo, 500334
1, 19940, Tempo, 502639
1, 19960, Tempo, 504965
1, 20000, Tempo, 507314
1, 20040, Tempo, 509684
1, 20060, Tempo, 512076
1, 20100, Tempo, 514492
1, 20140, Tempo, 516929
1, 20160, Tempo, 519391
1, 20640, Tempo, 466128
1, 21120, Tempo, 474233
1, 22320, Tempo, 480500
1, 22800, Tempo, 504965
1, 23040, Tempo, 480500
1, 24000, Tempo, 466128
1, 24960, Tempo, 464145
1, 25200, Tempo, 462178
1, 25440, Tempo, 460229
1, 25680, Tempo, 458295
1, 25920, Tempo, 456378
1, 26120, Tempo, 458295
1, 26320, Tempo, 460229
1, 26500, Tempo, 462178
1, 26700, Tempo, 464145
1, 26880, Tempo, 478393
1, 27000, Tempo, 493543
1, 27120, Tempo, 480500
1, 28320, Tempo, 466128
1, 28800, Tempo, 472181
1, 29880, Tempo, 464145
1, 30720, Tempo, 480500
1, 30960, Tempo, 474233
1, 31800, Tempo, 464145
1, 32640, Tempo, 474233
1, 34320, Tempo, 462178
1, 36480, Tempo, 472181
1, 37200, Tempo, 468128
1, 38400, Tempo, 462178
1, 40320, Tempo, 474233
1, 42240, Tempo, 458295
1, 42960, Tempo, 458295
1, 42980, Tempo, 460229
1, 43000, Tempo, 462178
1, 43020, Tempo, 464145
1, 43040, Tempo, 466128
1, 43060, Tempo, 468128
1, 43080, Tempo, 470146
1, 43100, Tempo, 472181
1, 43120, Tempo, 474233
1, 43140, Tempo, 476304
1, 43160, Tempo, 478393
1, 43180, Tempo, 482625
1, 44160, Tempo, 466128
1, 46080, Tempo, 474233
1, 46320, Tempo, 504965
1, 46580, Tempo, 474233
1, 47280, Tempo, 466128
1, 48000, Tempo, 458295
1, 48240, Tempo, 466128
1, 48960, Tempo, 458295
1, 49200, Tempo, 466128
1, 50160, Tempo, 478393
1, 50400, Tempo, 470146
1, 51120, Tempo, 466128
1, 51840, Tempo, 474233
1, 52080, Tempo, 466128
1, 52560, Tempo, 460229
1, 52800, Tempo, 466128
1, 53760, Tempo, 476304
1, 54000, Tempo, 466128
1, 54480, Tempo, 462178
1, 54720, Tempo, 466128
1, 55680, Tempo, 476304
1, 55920, Tempo, 466128
1, 56640, Tempo, 476304
1, 56880, Tempo, 464145
1, 57600, Tempo, 468128
1, 58080, Tempo, 464145
1, 59040, Tempo, 462178
1, 59080, Tempo, 464145
1, 59120, Tempo, 466128
1, 59160, Tempo, 468128
1, 59200, Tempo, 470146
1, 59240, Tempo, 472181
1, 59280, Tempo, 474233
1, 59320, Tempo, 476304
1, 59360, Tempo, 478393
1, 59400, Tempo, 480500
1, 59440, Tempo, 482625
1, 59480, Tempo, 484770
1, 59520, Tempo, 466128
1, 61440, Tempo, 474233
1, 61680, Tempo, 495786
1, 61920, Tempo, 474233
1, 62640, Tempo, 466128
1, 63120, Tempo, 458295
1, 63360, Tempo, 458295
1, 63600, Tempo, 466128
1, 64080, Tempo, 458295
1, 64320, Tempo, 458295
1, 64560, Tempo, 466128
1, 65280, Tempo, 474233
1, 65760, Tempo, 474233
1, 66480, Tempo, 464145
1, 68040, Tempo, 460229
1, 69120, Tempo, 458295
1, 69360, Tempo, 460229
1, 69600, Tempo, 462178
1, 69840, Tempo, 464145
1, 70060, Tempo, 464145
1, 70400, Tempo, 462178
1, 70720, Tempo, 460229
1, 70920, Tempo, 476304
1, 71040, Tempo, 458295
1, 71400, Tempo, 472181
1, 71520, Tempo, 460229
1, 72000, Tempo, 470146
1, 72480, Tempo, 480500
1, 74880, Tempo, 474233
1, 76800, Tempo, 466128
1, 77640, Tempo, 484770
1, 77760, Tempo, 470146
1, 78720, Tempo, 474233
1, 80640, Tempo, 466128
1, 81480, Tempo, 482625
1, 81600, Tempo, 472181
1, 82440, Tempo, 574053
1, 82560, Tempo, 472181
1, 86400, Tempo, 464145
1, 87360, Tempo, 484770
1, 87840, Tempo, 502639
1, 88320, Tempo, 478393
1, 88560, Tempo, 466128
1, 89280, Tempo, 474233
1, 89520, Tempo, 466128
1, 90240, Tempo, 474233
1, 90480, Tempo, 484770
1, 91440, Tempo, 468128
1, 92160, Tempo, 474233
1, 93360, Tempo, 470146
1, 94560, Tempo, 466128
1, 95040, Tempo, 478393
1, 95520, Tempo, 509684
1, 96240, Tempo, 466128
1, 96960, Tempo, 480500
1, 97200, Tempo, 466128
1, 97920, Tempo, 474233
1, 98160, Tempo, 466128
1, 99600, Tempo, 474233
1, 99840, Tempo, 466128
1, 100080, Tempo, 466128
1, 100560, Tempo, 474233
1, 100800, Tempo, 466128
1, 101760, Tempo, 472181
1, 102240, Tempo, 484770
1, 102480, Tempo, 472181
1, 102720, Tempo, 484770
1, 103200, Tempo, 500334
1, 103920, Tempo, 466128
1, 104640, Tempo, 480500
1, 104880, Tempo, 466128
1, 105600, Tempo, 474233
1, 105840, Tempo, 466128
1, 107040, Tempo, 466128
1, 107140, Tempo, 468128
1, 107240, Tempo, 470146
1, 107320, Tempo, 472181
1, 107400, Tempo, 484770
1, 107500, Tempo, 476304
1, 107520, Tempo, 466128
1, 108360, Tempo, 491320
1, 108480, Tempo, 466128
1, 109680, Tempo, 472181
1, 110400, Tempo, 466128
1, 111360, Tempo, 461361
1, 111370, Tempo, 459418
1, 111400, Tempo, 463320
1, 111410, Tempo, 467290
1, 111420, Tempo, 469300
1, 111460, Tempo, 467290
1, 111470, Tempo, 465297
1, 111480, Tempo, 461361
