0, 0, Header, 1, 9, 480
1, 0, Start_track
1, 0, Title_t, "Klaviersonate B-Dur KV 333"
1, 0, Title_t, "3. Satz"
1, 0, Copyright_t, "Copyright © 1997 von Bernd Krüger. http://www.piano-midi.de"
1, 0, Text_t, "Mozart"
1, 0, Text_t, "Allegretto grazioso"
1, 0, Text_t, "Fertiggestellt am 31.8.97\012"
1, 0, Text_t, "Update am 31.3.2000\012"
1, 0, Text_t, "Update am11.12.2001\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 17.9.2013\012"
1, 0, Text_t, "Dauer: 5:48 Minuten\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -2, "major"
1, 0, Tempo, 363636
1, 0, Marker_t, "Allegretto grazioso"
1, 1440, Tempo, 377358
1, 1920, Tempo, 363636
1, 2880, Tempo, 366972
1, 3840, Tempo, 363636
1, 5280, Tempo, 369231
1, 5760, Tempo, 365854
1, 6960, Tempo, 365854
1, 6980, Tempo, 376176
1, 7080, Tempo, 377358
1, 7160, Tempo, 378549
1, 7240, Tempo, 379747
1, 7320, Tempo, 380952
1, 7420, Tempo, 382166
1, 7500, Tempo, 383387
1, 7580, Tempo, 384615
1, 7660, Tempo, 385852
1, 7680, Tempo, 363636
1, 8640, Tempo, 360360
1, 9120, Tempo, 371517
1, 9600, Tempo, 363636
1, 11520, Tempo, 362538
1, 11720, Tempo, 363636
1, 11900, Tempo, 364742
1, 12080, Tempo, 365854
1, 12260, Tempo, 366972
1, 12440, Tempo, 368098
1, 12480, Tempo, 375000
1, 13680, Tempo, 365854
1, 13860, Tempo, 364742
1, 14040, Tempo, 363636
1, 14220, Tempo, 362538
1, 14400, Tempo, 361446
1, 14580, Tempo, 360360
1, 14760, Tempo, 359281
1, 14940, Tempo, 358209
1, 15100, Tempo, 357143
1, 15120, Tempo, 383387
1, 15360, Tempo, 363636
1, 16800, Tempo, 370370
1, 17280, Tempo, 363636
1, 18240, Tempo, 366972
1, 19200, Tempo, 363636
1, 20640, Tempo, 369231
1, 21120, Tempo, 365854
1, 22320, Tempo, 365854
1, 22340, Tempo, 376176
1, 22440, Tempo, 377358
1, 22520, Tempo, 378549
1, 22600, Tempo, 379747
1, 22680, Tempo, 380952
1, 22780, Tempo, 382166
1, 22860, Tempo, 383387
1, 22940, Tempo, 384615
1, 23020, Tempo, 385852
1, 23040, Tempo, 363636
1, 24000, Tempo, 360360
1, 24480, Tempo, 371517
1, 24960, Tempo, 363636
1, 26400, Tempo, 370370
1, 26640, Tempo, 361446
1, 27840, Tempo, 361446
1, 28080, Tempo, 362538
1, 28320, Tempo, 363636
1, 28560, Tempo, 364742
1, 28800, Tempo, 390879
1, 29520, Tempo, 379747
1, 30720, Tempo, 397351
1, 31200, Tempo, 388350
1, 32160, Tempo, 392157
1, 33360, Tempo, 376176
1, 34080, Tempo, 379747
1, 34560, Tempo, 401338
1, 35040, Tempo, 384615
1, 35520, Tempo, 393443
1, 37200, Tempo, 372671
1, 37440, Tempo, 371517
1, 37720, Tempo, 370370
1, 38000, Tempo, 369231
1, 38280, Tempo, 368098
1, 38560, Tempo, 366972
1, 38840, Tempo, 365854
1, 38880, Tempo, 363636
1, 39840, Tempo, 362538
1, 39900, Tempo, 363636
1, 39960, Tempo, 364742
1, 40020, Tempo, 365854
1, 40080, Tempo, 366972
1, 40140, Tempo, 368098
1, 40200, Tempo, 369231
1, 40260, Tempo, 370370
1, 40320, Tempo, 371517
1, 40800, Tempo, 361446
1, 41760, Tempo, 360360
1, 41860, Tempo, 361446
1, 41960, Tempo, 362538
1, 42060, Tempo, 363636
1, 42160, Tempo, 364742
1, 42240, Tempo, 370370
1, 42360, Tempo, 364742
1, 42700, Tempo, 363636
1, 43020, Tempo, 362538
1, 43360, Tempo, 361446
1, 43680, Tempo, 379747
1, 43920, Tempo, 370370
1, 44160, Tempo, 366972
1, 44880, Tempo, 376176
1, 45120, Tempo, 363636
1, 46320, Tempo, 378549
1, 46560, Tempo, 366972
1, 47040, Tempo, 363636
1, 47520, Tempo, 363636
1, 48740, Tempo, 378549
1, 48960, Tempo, 363636
1, 49680, Tempo, 366972
1, 50400, Tempo, 366972
1, 50520, Tempo, 365854
1, 50640, Tempo, 364742
1, 50760, Tempo, 363636
1, 50880, Tempo, 362538
1, 51840, Tempo, 363636
1, 52820, Tempo, 360360
1, 52960, Tempo, 361446
1, 53100, Tempo, 362538
1, 53240, Tempo, 363636
1, 53360, Tempo, 364742
1, 53500, Tempo, 365854
1, 53640, Tempo, 366972
1, 53760, Tempo, 368098
1, 53920, Tempo, 366972
1, 54080, Tempo, 365854
1, 54240, Tempo, 364742
1, 54400, Tempo, 363636
1, 54560, Tempo, 362538
1, 54720, Tempo, 361446
1, 54740, Tempo, 361446
1, 54940, Tempo, 362538
1, 55120, Tempo, 363636
1, 55320, Tempo, 364742
1, 55500, Tempo, 365854
1, 55680, Tempo, 366972
1, 55720, Tempo, 365854
1, 55880, Tempo, 364742
1, 56040, Tempo, 363636
1, 56180, Tempo, 362538
1, 56340, Tempo, 361446
1, 56500, Tempo, 360360
1, 56640, Tempo, 359281
1, 56880, Tempo, 360360
1, 57120, Tempo, 361446
1, 57360, Tempo, 362538
1, 57600, Tempo, 363636
1, 59540, Tempo, 365854
1, 59600, Tempo, 364742
1, 59660, Tempo, 363636
1, 59720, Tempo, 362538
1, 59760, Tempo, 361446
1, 59940, Tempo, 362538
1, 60120, Tempo, 363636
1, 60300, Tempo, 364742
1, 60480, Tempo, 365854
1, 60540, Tempo, 364742
1, 60580, Tempo, 363636
1, 60640, Tempo, 362538
1, 60680, Tempo, 361446
1, 60720, Tempo, 360360
1, 60900, Tempo, 361446
1, 61080, Tempo, 362538
1, 61260, Tempo, 363636
1, 61440, Tempo, 362538
