0, 0, Header, 1, 17, 480
1, 0, Start_track
1, 0, Title_t, "Klaviersonate KV 570 1. Satz"
1, 0, Copyright_t, "Copyright © 2006 by Bernd Krueger"
1, 0, Text_t, "Amadeus Mozart"
1, 0, Text_t, "Allegro"
1, 0, Text_t, "Veröffentlicht: 1.11.2006\012"
1, 0, Text_t, "Update: 10.10.2013\012"
1, 0, Text_t, "Dauer: 7:56 Minuten\012"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, -2, "major"
1, 0, Tempo, 374649
1, 0, Marker_t, "Teil 1"
1, 960, Tempo, 413365
1, 1440, Tempo, 371172
1, 2400, Tempo, 406366
1, 2880, Tempo, 372324
1, 3840, Tempo, 395648
1, 4320, Tempo, 373483
1, 5280, Tempo, 371172
1, 5760, Tempo, 358102
1, 6000, Tempo, 361337
1, 6960, Tempo, 372324
1, 7200, Tempo, 360252
1, 7560, Tempo, 362428
1, 8400, Tempo, 374649
1, 8640, Tempo, 363306
1, 9840, Tempo, 385480
1, 10080, Tempo, 365519
1, 10560, Tempo, 369117
1, 10800, Tempo, 363526
1, 11280, Tempo, 384246
1, 11520, Tempo, 370028
1, 12000, Tempo, 366636
1, 12720, Tempo, 375822
1, 12960, Tempo, 370028
1, 13440, Tempo, 367760
1, 14160, Tempo, 375822
1, 14400, Tempo, 368890
1, 14880, Tempo, 386723
1, 15360, Tempo, 428113
1, 15840, Tempo, 375822
1, 16800, Tempo, 362209
1, 17160, Tempo, 420610
1, 17280, Tempo, 365519
1, 17760, Tempo, 375822
1, 18240, Tempo, 363306
1, 18600, Tempo, 420610
1, 18720, Tempo, 360036
1, 19200, Tempo, 375822
1, 19680, Tempo, 375822
1, 20040, Tempo, 420610
1, 20160, Tempo, 364409
1, 20640, Tempo, 375822
1, 21120, Tempo, 386723
1, 21600, Tempo, 374649
1, 22080, Tempo, 403633
1, 22440, Tempo, 375822
1, 22560, Tempo, 362209
1, 22920, Tempo, 420610
1, 23040, Tempo, 365519
1, 23520, Tempo, 375822
1, 24000, Tempo, 363306
1, 24360, Tempo, 420610
1, 24480, Tempo, 360036
1, 24960, Tempo, 375822
1, 25440, Tempo, 375822
1, 25800, Tempo, 420610
1, 25920, Tempo, 364409
1, 26400, Tempo, 375822
1, 26880, Tempo, 393056
1, 27360, Tempo, 365519
1, 28800, Tempo, 384246
1, 29280, Tempo, 377003
1, 30240, Tempo, 387973
1, 30720, Tempo, 378191
1, 31680, Tempo, 372324
1, 32880, Tempo, 393056
1, 33120, Tempo, 371172
1, 34080, Tempo, 389231
1, 34560, Tempo, 374649
1, 34800, Tempo, 368890
1, 35520, Tempo, 368890
1, 35760, Tempo, 396957
1, 36000, Tempo, 372324
1, 37440, Tempo, 372324
1, 38640, Tempo, 393056
1, 38880, Tempo, 371172
1, 39840, Tempo, 389231
1, 40320, Tempo, 374649
1, 40560, Tempo, 368890
1, 41280, Tempo, 368890
1, 41520, Tempo, 396957
1, 41760, Tempo, 372324
1, 43200, Tempo, 374649
1, 43440, Tempo, 368890
1, 44160, Tempo, 368890
1, 44400, Tempo, 396957
1, 44640, Tempo, 372324
1, 46080, Tempo, 374649
1, 46320, Tempo, 368890
1, 47040, Tempo, 368890
1, 47280, Tempo, 396957
1, 47520, Tempo, 372324
1, 48902, Tempo, 386723
1, 49022, Tempo, 385480
1, 49112, Tempo, 384246
1, 49232, Tempo, 383019
1, 49322, Tempo, 381801
1, 49412, Tempo, 380590
1, 49532, Tempo, 379387
1, 49622, Tempo, 378191
1, 49742, Tempo, 377003
1, 49832, Tempo, 375822
1, 49922, Tempo, 374649
1, 50156, Tempo, 373483
1, 50396, Tempo, 372324
1, 50400, Tempo, 372324
1, 51600, Tempo, 396957
1, 51866, Tempo, 372324
1, 52772, Tempo, 389231
1, 52802, Tempo, 383019
1, 53012, Tempo, 381801
1, 53192, Tempo, 380590
1, 53372, Tempo, 379387
1, 53582, Tempo, 378191
1, 53762, Tempo, 377003
1, 53942, Tempo, 375822
1, 54122, Tempo, 374649
1, 54146, Tempo, 373483
1, 54326, Tempo, 372324
1, 54480, Tempo, 387973
1, 54686, Tempo, 370028
1, 54720, Tempo, 371172
1, 55172, Tempo, 370028
1, 55262, Tempo, 371172
1, 55322, Tempo, 372324
1, 55412, Tempo, 373483
1, 55472, Tempo, 374649
1, 55562, Tempo, 375822
1, 55622, Tempo, 377003
1, 55712, Tempo, 378191
1, 55772, Tempo, 379387
1, 55862, Tempo, 380590
1, 55922, Tempo, 381801
1, 55982, Tempo, 383019
1, 56040, Tempo, 414794
1, 56160, Tempo, 402280
1, 56640, Tempo, 443951
1, 57600, Tempo, 374649
1, 58560, Tempo, 413365
1, 59040, Tempo, 371172
1, 60000, Tempo, 406366
1, 60480, Tempo, 372324
1, 60720, Tempo, 366636
1, 60960, Tempo, 366636
1, 61440, Tempo, 395648
1, 61920, Tempo, 373483
1, 62880, Tempo, 375822
1, 63120, Tempo, 386723
1, 63360, Tempo, 386723
1, 63600, Tempo, 374649
1, 64320, Tempo, 413365
1, 64800, Tempo, 371172
1, 65760, Tempo, 406366
1, 66240, Tempo, 372324
1, 66480, Tempo, 366636
1, 66720, Tempo, 366636
1, 67200, Tempo, 395648
1, 67680, Tempo, 373483
1, 68880, Tempo, 414794
1, 69120, Tempo, 370028
1, 69840, Tempo, 365519
1, 70320, Tempo, 381801
1, 70560, Tempo, 370028
1, 71280, Tempo, 365519
1, 71760, Tempo, 381801
1, 72000, Tempo, 368890
1, 72720, Tempo, 364409
1, 73200, Tempo, 384246
1, 73440, Tempo, 368890
1, 74160, Tempo, 364409
1, 74640, Tempo, 380590
1, 74880, Tempo, 368890
1, 75360, Tempo, 378191
1, 75600, Tempo, 362209
1, 76080, Tempo, 383019
1, 76320, Tempo, 368890
1, 77040, Tempo, 364409
1, 77520, Tempo, 384246
1, 77760, Tempo, 367760
1, 78240, Tempo, 362209
1, 78480, Tempo, 375822
1, 78720, Tempo, 362209
1, 78960, Tempo, 378191
1, 79200, Tempo, 371172
1, 79560, Tempo, 396957
1, 79680, Tempo, 380590
1, 80627, Tempo, 373483
1, 80987, Tempo, 372324
1, 81257, Tempo, 372324
1, 81360, Tempo, 364409
1, 81836, Tempo, 373483
1, 81840, Tempo, 381801
1, 82076, Tempo, 372324
1, 82080, Tempo, 373483
1, 82427, Tempo, 372324
1, 82697, Tempo, 372324
1, 82800, Tempo, 364409
1, 83276, Tempo, 373483
1, 83280, Tempo, 381801
1, 83516, Tempo, 372324
1, 83520, Tempo, 373483
1, 83867, Tempo, 372324
1, 84137, Tempo, 372324
1, 84240, Tempo, 364409
1, 84716, Tempo, 373483
1, 84720, Tempo, 381801
1, 84956, Tempo, 372324
1, 84960, Tempo, 373483
1, 85307, Tempo, 372324
1, 85577, Tempo, 372324
1, 85680, Tempo, 364409
1, 86156, Tempo, 373483
1, 86160, Tempo, 381801
1, 86396, Tempo, 372324
1, 86400, Tempo, 373483
1, 86747, Tempo, 372324
1, 87017, Tempo, 372324
1, 87120, Tempo, 364409
1, 87360, Tempo, 367760
1, 87596, Tempo, 373483
1, 87600, Tempo, 381801
1, 87836, Tempo, 372324
1, 87840, Tempo, 373483
1, 88187, Tempo, 372324
1, 88320, Tempo, 385480
1, 88560, Tempo, 364409
1, 88800, Tempo, 370028
1, 89036, Tempo, 373483
1, 89040, Tempo, 385480
1, 89276, Tempo, 372324
1, 89295, Tempo, 366636
1, 89475, Tempo, 367760
1, 89625, Tempo, 368890
1, 89805, Tempo, 370028
1, 89955, Tempo, 371172
1, 90105, Tempo, 372324
1, 90285, Tempo, 373483
1, 90435, Tempo, 374649
1, 90585, Tempo, 375822
1, 90720, Tempo, 371172
1, 91080, Tempo, 399600
1, 91200, Tempo, 371172
1, 91920, Tempo, 390498
1, 92160, Tempo, 379387
1, 92400, Tempo, 370028
1, 93000, Tempo, 391773
1, 93120, Tempo, 370028
1, 93480, Tempo, 394348
1, 93600, Tempo, 378191
1, 93840, Tempo, 370028
1, 94920, Tempo, 391773
1, 95025, Tempo, 375822
1, 95175, Tempo, 374649
1, 95325, Tempo, 373483
1, 95445, Tempo, 372324
1, 95595, Tempo, 371172
1, 95715, Tempo, 370028
1, 96360, Tempo, 395648
1, 96465, Tempo, 391773
1, 96555, Tempo, 390498
1, 96645, Tempo, 389231
1, 96705, Tempo, 387973
1, 96795, Tempo, 386723
1, 96885, Tempo, 385480
1, 96945, Tempo, 384246
1, 97035, Tempo, 383019
1, 97125, Tempo, 381801
1, 97185, Tempo, 380590
1, 97275, Tempo, 379387
1, 97365, Tempo, 378191
1, 97425, Tempo, 377003
1, 97485, Tempo, 378191
1, 97545, Tempo, 379387
1, 97605, Tempo, 380590
1, 97635, Tempo, 381801
1, 97695, Tempo, 383019
1, 97755, Tempo, 384246
1, 97785, Tempo, 385480
1, 97845, Tempo, 386723
1, 97905, Tempo, 387973
1, 97920, Tempo, 457491
1, 98160, Tempo, 400936
1, 98400, Tempo, 387973
1, 99120, Tempo, 402280
1, 99360, Tempo, 384246
1, 99840, Tempo, 384246
1, 100320, Tempo, 391773
1, 100800, Tempo, 385480
1, 102000, Tempo, 398274
1, 102240, Tempo, 385480
1, 103440, Tempo, 399600
1, 103680, Tempo, 395648
1, 103920, Tempo, 384246
1, 104880, Tempo, 395648
1, 105120, Tempo, 389231
1, 105360, Tempo, 384246
1, 105600, Tempo, 384246
1, 106080, Tempo, 384246
1, 106320, Tempo, 393056
1, 106560, Tempo, 385480
1, 107760, Tempo, 398274
1, 108000, Tempo, 385480
1, 109200, Tempo, 399600
1, 109440, Tempo, 395648
1, 109680, Tempo, 384246
1, 110640, Tempo, 447261
1, 110880, Tempo, 395648
1, 111120, Tempo, 384246
1, 112080, Tempo, 447261
1, 113760, Tempo, 374649
1, 113760, Marker_t, "Teil 1 Wiederholung"
1, 114720, Tempo, 413365
1, 115200, Tempo, 371172
1, 116160, Tempo, 406366
1, 116640, Tempo, 372324
1, 117600, Tempo, 395648
1, 118080, Tempo, 373483
1, 119040, Tempo, 365742
1, 119280, Tempo, 370256
1, 119520, Tempo, 361337
1, 119760, Tempo, 362428
1, 120720, Tempo, 372324
1, 120960, Tempo, 359174
1, 121200, Tempo, 363526
1, 121440, Tempo, 362428
1, 122160, Tempo, 374649
1, 122400, Tempo, 363306
1, 122880, Tempo, 365742
1, 123120, Tempo, 369117
1, 123360, Tempo, 363526
1, 123600, Tempo, 385480
1, 123840, Tempo, 365519
1, 125040, Tempo, 384246
1, 125280, Tempo, 370028
1, 125760, Tempo, 366636
1, 126480, Tempo, 375822
1, 126720, Tempo, 370028
1, 127200, Tempo, 367760
1, 127920, Tempo, 375822
1, 128160, Tempo, 365742
1, 128640, Tempo, 389484
1, 129120, Tempo, 428113
1, 129600, Tempo, 375822
1, 130560, Tempo, 362209
1, 130920, Tempo, 420610
1, 131040, Tempo, 365519
1, 131520, Tempo, 375822
1, 132000, Tempo, 363306
1, 132360, Tempo, 420610
1, 132480, Tempo, 360036
1, 132960, Tempo, 375822
1, 133440, Tempo, 375822
1, 133800, Tempo, 420610
1, 133920, Tempo, 364409
1, 134400, Tempo, 375822
1, 134880, Tempo, 386723
1, 135360, Tempo, 374649
1, 135840, Tempo, 403633
1, 136200, Tempo, 375822
1, 136320, Tempo, 361337
1, 136680, Tempo, 420610
1, 136800, Tempo, 365519
1, 137280, Tempo, 375822
1, 137760, Tempo, 361337
1, 138120, Tempo, 420610
1, 138240, Tempo, 360036
1, 138720, Tempo, 375822
1, 139200, Tempo, 375822
1, 139560, Tempo, 420610
1, 139680, Tempo, 364409
1, 140160, Tempo, 375822
1, 140640, Tempo, 393056
1, 141120, Tempo, 365519
1, 142560, Tempo, 374883
1, 143040, Tempo, 377003
1, 144000, Tempo, 387973
1, 144480, Tempo, 378191
1, 145440, Tempo, 372324
1, 146640, Tempo, 393056
1, 146880, Tempo, 371172
1, 147840, Tempo, 389231
1, 148320, Tempo, 374649
1, 148560, Tempo, 368890
1, 149280, Tempo, 368890
1, 149520, Tempo, 396957
1, 149760, Tempo, 372324
1, 151200, Tempo, 372324
1, 152400, Tempo, 393056
1, 152640, Tempo, 371172
1, 153600, Tempo, 389231
1, 154080, Tempo, 374649
1, 154320, Tempo, 368890
1, 155040, Tempo, 368890
1, 155280, Tempo, 396957
1, 155520, Tempo, 372324
1, 156960, Tempo, 374649
1, 157200, Tempo, 368890
1, 157920, Tempo, 368890
1, 158160, Tempo, 396957
1, 158400, Tempo, 372324
1, 159840, Tempo, 374649
1, 160080, Tempo, 368890
1, 160800, Tempo, 368890
1, 161040, Tempo, 396957
1, 161280, Tempo, 372324
1, 162662, Tempo, 386723
1, 162782, Tempo, 385480
1, 162872, Tempo, 384246
1, 162992, Tempo, 383019
1, 163082, Tempo, 381801
1, 163172, Tempo, 380590
1, 163292, Tempo, 379387
1, 163382, Tempo, 378191
1, 163502, Tempo, 377003
1, 163592, Tempo, 375822
1, 163682, Tempo, 374649
1, 163916, Tempo, 373483
1, 164156, Tempo, 372324
1, 164160, Tempo, 369117
1, 165120, Tempo, 370256
1, 165360, Tempo, 396957
1, 165626, Tempo, 372324
1, 166532, Tempo, 389231
1, 166562, Tempo, 383019
1, 166566, Tempo, 390752
1, 166630, Tempo, 389484
1, 166662, Tempo, 388224
1, 166726, Tempo, 386972
1, 166758, Tempo, 385728
1, 166790, Tempo, 384492
1, 166854, Tempo, 383264
1, 166886, Tempo, 382044
1, 166918, Tempo, 380831
1, 166982, Tempo, 379627
1, 167014, Tempo, 378430
1, 167046, Tempo, 377240
1, 167110, Tempo, 377240
1, 167238, Tempo, 376058
1, 167366, Tempo, 374883
1, 167462, Tempo, 373715
1, 167590, Tempo, 372555
1, 167718, Tempo, 371402
1, 167814, Tempo, 370256
1, 167942, Tempo, 369117
1, 168070, Tempo, 367985
1, 168166, Tempo, 366860
1, 168240, Tempo, 387973
1, 168446, Tempo, 370028
1, 168480, Tempo, 371172
1, 168932, Tempo, 370028
1, 169022, Tempo, 371172
1, 169082, Tempo, 372324
1, 169172, Tempo, 373483
1, 169232, Tempo, 374649
1, 169322, Tempo, 375822
1, 169382, Tempo, 377003
1, 169472, Tempo, 378191
1, 169532, Tempo, 379387
1, 169622, Tempo, 380590
1, 169682, Tempo, 381801
1, 169742, Tempo, 383019
1, 169800, Tempo, 414794
1, 169920, Tempo, 406642
1, 170400, Tempo, 443951
1, 171360, Tempo, 374649
1, 172320, Tempo, 413365
1, 172800, Tempo, 371172
1, 173760, Tempo, 406366
1, 174240, Tempo, 372324
1, 174480, Tempo, 366636
1, 174720, Tempo, 366636
1, 175200, Tempo, 395648
1, 175680, Tempo, 373483
1, 176640, Tempo, 375822
1, 176880, Tempo, 386723
1, 177120, Tempo, 386723
1, 177360, Tempo, 374649
1, 178080, Tempo, 413365
1, 178560, Tempo, 371172
1, 179520, Tempo, 406366
1, 180000, Tempo, 372324
1, 180240, Tempo, 366636
1, 180480, Tempo, 364631
1, 180960, Tempo, 395648
1, 181440, Tempo, 373483
1, 182640, Tempo, 414794
1, 182880, Tempo, 370028
1, 183600, Tempo, 365519
1, 183840, Tempo, 363526
1, 184080, Tempo, 381801
1, 184320, Tempo, 370028
1, 185040, Tempo, 365519
1, 185280, Tempo, 363526
1, 185520, Tempo, 381801
1, 185760, Tempo, 368890
1, 186480, Tempo, 364409
1, 186960, Tempo, 384246
1, 187200, Tempo, 368890
1, 187920, Tempo, 364409
1, 188400, Tempo, 380590
1, 188640, Tempo, 368890
1, 189120, Tempo, 378191
1, 189360, Tempo, 362209
1, 189840, Tempo, 383019
1, 190080, Tempo, 368890
1, 190800, Tempo, 364409
1, 191280, Tempo, 384246
1, 191520, Tempo, 367760
1, 192000, Tempo, 362209
1, 192240, Tempo, 375822
1, 192480, Tempo, 362209
1, 192720, Tempo, 378191
1, 192960, Tempo, 371172
1, 193320, Tempo, 396957
1, 193440, Tempo, 380590
1, 194387, Tempo, 373483
1, 194747, Tempo, 372324
1, 195017, Tempo, 372324
1, 195120, Tempo, 364409
1, 195596, Tempo, 373483
1, 195600, Tempo, 381801
1, 195836, Tempo, 372324
1, 195840, Tempo, 373483
1, 196187, Tempo, 372324
1, 196457, Tempo, 372324
1, 196560, Tempo, 364409
1, 197036, Tempo, 373483
1, 197040, Tempo, 381801
1, 197276, Tempo, 372324
1, 197280, Tempo, 373483
1, 197627, Tempo, 372324
1, 197897, Tempo, 372324
1, 198000, Tempo, 364409
1, 198240, Tempo, 361337
1, 198476, Tempo, 373483
1, 198480, Tempo, 381801
1, 198716, Tempo, 372324
1, 198720, Tempo, 373483
1, 199067, Tempo, 372324
1, 199337, Tempo, 372324
1, 199440, Tempo, 364409
1, 199680, Tempo, 362428
1, 199916, Tempo, 373483
1, 199920, Tempo, 381801
1, 200156, Tempo, 372324
1, 200160, Tempo, 373483
1, 200507, Tempo, 372324
1, 200777, Tempo, 372324
1, 200880, Tempo, 364409
1, 201120, Tempo, 364631
1, 201356, Tempo, 373483
1, 201360, Tempo, 381801
1, 201596, Tempo, 372324
1, 201600, Tempo, 373483
1, 201947, Tempo, 372324
1, 202080, Tempo, 385480
1, 202320, Tempo, 364409
1, 202560, Tempo, 366860
1, 202680, Tempo, 366860
1, 202796, Tempo, 373483
1, 202800, Tempo, 385480
1, 203036, Tempo, 372324
1, 203055, Tempo, 366636
1, 203235, Tempo, 367760
1, 203385, Tempo, 368890
1, 203565, Tempo, 370028
1, 203715, Tempo, 371172
1, 203865, Tempo, 372324
1, 204045, Tempo, 373483
1, 204195, Tempo, 374649
1, 204345, Tempo, 375822
1, 204480, Tempo, 371172
1, 204840, Tempo, 399600
1, 204960, Tempo, 371172
1, 205680, Tempo, 390498
1, 205920, Tempo, 379387
1, 206160, Tempo, 370028
1, 206760, Tempo, 391773
1, 206880, Tempo, 370028
1, 207240, Tempo, 394348
1, 207360, Tempo, 378191
1, 207600, Tempo, 370028
1, 208680, Tempo, 391773
1, 208785, Tempo, 375822
1, 208832, Tempo, 383264
1, 208864, Tempo, 382044
1, 208896, Tempo, 380831
1, 208928, Tempo, 379627
1, 208960, Tempo, 378430
1, 208992, Tempo, 377240
1, 209024, Tempo, 376058
1, 209056, Tempo, 374883
1, 209088, Tempo, 373715
1, 209120, Tempo, 371402
1, 209205, Tempo, 372324
1, 209355, Tempo, 371172
1, 209475, Tempo, 370028
1, 210120, Tempo, 395648
1, 210225, Tempo, 391773
1, 210315, Tempo, 390498
1, 210405, Tempo, 389231
1, 210465, Tempo, 387973
1, 210555, Tempo, 386723
1, 210645, Tempo, 385480
1, 210705, Tempo, 384246
1, 210795, Tempo, 383019
1, 210885, Tempo, 381801
1, 210945, Tempo, 380590
1, 211035, Tempo, 379387
1, 211125, Tempo, 378191
1, 211185, Tempo, 377003
1, 211245, Tempo, 378191
1, 211305, Tempo, 379387
1, 211365, Tempo, 380590
1, 211395, Tempo, 381801
1, 211455, Tempo, 383019
1, 211515, Tempo, 384246
1, 211545, Tempo, 385480
1, 211605, Tempo, 386723
1, 211665, Tempo, 387973
1, 211680, Tempo, 457491
1, 211920, Tempo, 400936
1, 212160, Tempo, 392029
1, 212640, Tempo, 388224
1, 212880, Tempo, 402280
1, 213120, Tempo, 384246
1, 213600, Tempo, 384246
1, 214080, Tempo, 391773
1, 214560, Tempo, 385480
1, 215760, Tempo, 398274
1, 216000, Tempo, 385480
1, 217200, Tempo, 399600
1, 217440, Tempo, 395648
1, 217680, Tempo, 384246
1, 218040, Tempo, 384492
1, 218400, Tempo, 385728
1, 218640, Tempo, 395648
1, 218880, Tempo, 389231
1, 219120, Tempo, 384246
1, 219360, Tempo, 384246
1, 219840, Tempo, 384246
1, 220080, Tempo, 393056
1, 220320, Tempo, 385480
1, 221520, Tempo, 398274
1, 221760, Tempo, 385480
1, 222960, Tempo, 399600
1, 223200, Tempo, 395648
1, 223440, Tempo, 384246
1, 223920, Tempo, 380831
1, 224400, Tempo, 447261
1, 224640, Tempo, 395648
1, 224880, Tempo, 384246
1, 225360, Tempo, 382044
1, 225840, Tempo, 447261
1, 227520, Tempo, 485241
1, 227520, Marker_t, "Teil 2"
1, 228960, Tempo, 372324
1, 230160, Tempo, 393056
1, 230400, Tempo, 371172
1, 231360, Tempo, 389231
1, 231840, Tempo, 374649
1, 232080, Tempo, 368890
1, 232560, Tempo, 366860
1, 232800, Tempo, 368890
1, 233040, Tempo, 396957
1, 233280, Tempo, 372324
1, 234720, Tempo, 372324
1, 235920, Tempo, 393056
1, 236160, Tempo, 371172
1, 237120, Tempo, 389231
1, 237600, Tempo, 374649
1, 237840, Tempo, 368890
1, 238560, Tempo, 368890
1, 238800, Tempo, 396957
1, 239040, Tempo, 372324
1, 240480, Tempo, 374649
1, 240720, Tempo, 368890
1, 241200, Tempo, 366860
1, 241440, Tempo, 368890
1, 241680, Tempo, 396957
1, 241920, Tempo, 372324
1, 243360, Tempo, 374649
1, 243600, Tempo, 368890
1, 244320, Tempo, 366860
1, 244560, Tempo, 396957
1, 244800, Tempo, 372324
1, 246182, Tempo, 386723
1, 246240, Tempo, 374649
1, 246480, Tempo, 368890
1, 247200, Tempo, 368890
1, 247440, Tempo, 396957
1, 247680, Tempo, 372324
1, 249062, Tempo, 386723
1, 249182, Tempo, 385480
1, 249272, Tempo, 384246
1, 249392, Tempo, 383019
1, 249482, Tempo, 381801
1, 249572, Tempo, 380590
1, 249692, Tempo, 379387
1, 249782, Tempo, 378191
1, 249902, Tempo, 377003
1, 249992, Tempo, 375822
1, 250082, Tempo, 374649
1, 250316, Tempo, 373483
1, 250556, Tempo, 372324
1, 250560, Tempo, 372324
1, 251040, Tempo, 370256
1, 251760, Tempo, 396957
1, 252026, Tempo, 372324
1, 252932, Tempo, 389231
1, 252962, Tempo, 383019
1, 253172, Tempo, 381801
1, 253352, Tempo, 380590
1, 253532, Tempo, 379387
1, 253742, Tempo, 378191
1, 253922, Tempo, 377003
1, 254102, Tempo, 375822
1, 254282, Tempo, 374649
1, 254306, Tempo, 373483
1, 254486, Tempo, 372324
1, 254640, Tempo, 387973
1, 254846, Tempo, 370028
1, 254880, Tempo, 371172
1, 255332, Tempo, 370028
1, 255422, Tempo, 371172
1, 255482, Tempo, 372324
1, 255572, Tempo, 373483
1, 255632, Tempo, 374649
1, 255722, Tempo, 375822
1, 255782, Tempo, 377003
1, 255872, Tempo, 378191
1, 255932, Tempo, 379387
1, 256022, Tempo, 380590
1, 256082, Tempo, 381801
1, 256142, Tempo, 383019
1, 256200, Tempo, 414794
1, 256320, Tempo, 402280
1, 256800, Tempo, 443951
