0, 0, Header, 1, 10, 480
1, 0, Start_track
1, 0, Title_t, "Klaviersonate Nr. 11 KV 331"
1, 0, Copyright_t, "Copyright © 2005 von Bernd Krüger. "
1, 0, Text_t, "Amadeus Mozart"
1, 0, Text_t, "Fertiggestellt am  1.1.2006\012"
1, 0, Text_t, "Update am 6.7.3013\012"
1, 0, Text_t, "Dauer: 13:52 Minuten\012"
1, 0, Time_signature, 6, 3, 12, 8
1, 0, Key_signature, 3, "major"
1, 0, Tempo, 944733
1, 0, Marker_t, "Thema 1:1"
1, 360, Tempo, 852394
1, 480, Tempo, 1018503
1, 720, Tempo, 944733
1, 1200, Tempo, 1074306
1, 1440, Tempo, 922651
1, 1800, Tempo, 852394
1, 1920, Tempo, 968210
1, 2160, Tempo, 911854
1, 2640, Tempo, 1018503
1, 2880, Tempo, 922651
1, 3360, Tempo, 968210
1, 3600, Tempo, 922651
1, 4080, Tempo, 1005530
1, 4320, Tempo, 861821
1, 4800, Tempo, 891133
1, 4920, Tempo, 1005530
1, 5040, Tempo, 956480
1, 5520, Tempo, 1045661
1, 5760, Tempo, 944733
1, 6120, Tempo, 852394
1, 6240, Tempo, 1018503
1, 6480, Tempo, 944733
1, 6960, Tempo, 1074306
1, 7200, Tempo, 922651
1, 7560, Tempo, 852394
1, 7680, Tempo, 968210
1, 7920, Tempo, 911854
1, 8400, Tempo, 1005530
1, 8640, Tempo, 944733
1, 9120, Tempo, 992720
1, 9360, Tempo, 944733
1, 9840, Tempo, 1104566
1, 10080, Tempo, 1059696
1, 10560, Tempo, 1244813
1, 10800, Tempo, 1120239
1, 11520, Tempo, 944733
1, 11520, Marker_t, "Thema 1:2"
1, 11880, Tempo, 852394
1, 12000, Tempo, 1018503
1, 12240, Tempo, 944733
1, 12720, Tempo, 1074306
1, 12960, Tempo, 922651
1, 13320, Tempo, 852394
1, 13440, Tempo, 968210
1, 13680, Tempo, 911854
1, 14160, Tempo, 1018503
1, 14400, Tempo, 922651
1, 14880, Tempo, 968210
1, 15120, Tempo, 922651
1, 15600, Tempo, 1005530
